match_id,bookmaker,home_odds,draw_odds,away_odds,timestamp,league_name
D1_2526_62,B365,2.5,3.4,2.8,2025-10-19,Bundesliga
D1_2526_63,B365,2.25,3.6,2.9,2025-10-24,Bundesliga
D1_2526_64,B365,3.2,3.9,2.05,2025-10-25,Bundesliga
D1_2526_65,B365,1.67,4.2,4.5,2025-10-25,Bundesliga
D1_2526_66,B365,2.35,3.5,2.9,2025-10-25,Bundesliga
D1_2526_67,B365,1.57,4.5,5.25,2025-10-25,Bundesliga
D1_2526_68,B365,10.0,6.5,1.22,2025-10-25,Bundesliga
D1_2526_69,B365,1.44,5.25,6.5,2025-10-25,Bundesliga
D1_2526_70,B365,1.83,3.9,4.0,2025-10-26,Bundesliga
D1_2526_71,B365,1.75,4.0,4.33,2025-10-26,Bundesliga
D1_2526_72,B365,5.0,4.5,1.57,2025-10-31,Bundesliga
D1_2526_73,B365,3.6,4.0,1.9,2025-11-01,Bundesliga
D1_2526_74,B365,1.95,3.9,3.5,2025-11-01,Bundesliga
D1_2526_75,B365,1.95,3.9,3.5,2025-11-01,Bundesliga
D1_2526_76,B365,2.15,3.5,3.3,2025-11-01,Bundesliga
D1_2526_77,B365,2.5,3.3,2.75,2025-11-01,Bundesliga
D1_2526_78,B365,1.22,7.0,9.5,2025-11-01,Bundesliga
D1_2526_79,B365,2.1,3.7,3.2,2025-11-02,Bundesliga
D1_2526_80,B365,2.75,3.9,2.3,2025-11-02,Bundesliga
D1_2526_81,B365,2.15,3.6,3.1,2025-11-07,Bundesliga
D1_2526_82,B365,4.33,4.2,1.7,2025-11-08,Bundesliga
D1_2526_83,B365,2.6,3.9,2.4,2025-11-08,Bundesliga
D1_2526_84,B365,1.4,5.0,6.5,2025-11-08,Bundesliga
D1_2526_85,B365,13.0,7.0,1.2,2025-11-08,Bundesliga
D1_2526_86,B365,2.2,3.6,3.1,2025-11-08,Bundesliga
D1_2526_87,B365,1.83,3.5,4.5,2025-11-09,Bundesliga
D1_2526_88,B365,1.55,4.33,5.75,2025-11-09,Bundesliga
D1_2526_89,B365,1.83,4.0,3.9,2025-11-09,Bundesliga
D1_2526_90,B365,2.6,3.6,2.7,2025-11-21,Bundesliga
D1_2526_91,B365,2.35,3.5,2.9,2025-11-22,Bundesliga
D1_2526_92,B365,1.17,8.0,13.0,2025-11-22,Bundesliga
D1_2526_93,B365,1.75,4.0,4.33,2025-11-22,Bundesliga
D1_2526_94,B365,3.2,3.6,2.15,2025-11-22,Bundesliga
D1_2526_95,B365,3.5,3.75,2.0,2025-11-22,Bundesliga
D1_2526_96,B365,3.0,3.75,2.2,2025-11-22,Bundesliga
D1_2526_97,B365,1.45,5.0,6.0,2025-11-23,Bundesliga
D1_2526_98,B365,2.45,3.3,2.9,2025-11-23,Bundesliga
D1_2526_99,B365,2.88,3.7,2.3,2025-11-28,Bundesliga
D1_2526_100,B365,1.1,10.0,21.0,2025-11-29,Bundesliga
D1_2526_101,B365,1.67,4.33,4.5,2025-11-29,Bundesliga
D1_2526_102,B365,1.67,4.0,5.0,2025-11-29,Bundesliga
D1_2526_103,B365,2.25,3.8,2.9,2025-11-29,Bundesliga
D1_2526_104,B365,2.55,3.6,2.63,2025-11-29,Bundesliga
D1_2526_105,B365,3.0,3.75,2.2,2025-11-30,Bundesliga
D1_2526_106,B365,1.73,4.2,4.2,2025-11-30,Bundesliga
D1_2526_107,B365,1.91,3.4,4.2,2025-11-30,Bundesliga
D1_2526_108,B365,2.55,3.4,2.63,2025-12-05,Bundesliga
D1_2526_109,B365,3.7,4.0,1.9,2025-12-06,Bundesliga
D1_2526_110,B365,1.95,3.6,3.8,2025-12-06,Bundesliga
D1_2526_111,B365,3.9,3.6,1.91,2025-12-06,Bundesliga
D1_2526_112,B365,5.75,5.0,1.45,2025-12-06,Bundesliga
D1_2526_113,B365,2.15,3.4,3.5,2025-12-06,Bundesliga
D1_2526_114,B365,1.73,4.2,4.2,2025-12-06,Bundesliga
D1_2526_115,B365,2.25,3.5,3.0,2025-12-07,Bundesliga
D1_2526_116,B365,1.62,4.5,4.75,2025-12-07,Bundesliga
D1_2526_117,B365,3.2,3.5,2.2,2025-12-12,Bundesliga
D1_2526_118,B365,1.7,4.2,4.33,2025-12-13,Bundesliga
D1_2526_119,B365,1.7,4.33,4.2,2025-12-13,Bundesliga
D1_2526_120,B365,1.95,3.8,3.6,2025-12-13,Bundesliga
D1_2526_121,B365,1.95,3.4,4.0,2025-12-13,Bundesliga
D1_2526_122,B365,1.55,4.33,5.25,2025-12-13,Bundesliga
D1_2526_123,B365,3.25,3.5,2.15,2025-12-14,Bundesliga
D1_2526_124,B365,1.09,11.0,21.0,2025-12-14,Bundesliga
D1_2526_125,B365,2.9,3.8,2.25,2025-12-14,Bundesliga
D1_2526_126,B365,1.55,4.5,5.5,2025-12-19,Bundesliga
D1_2526_127,B365,2.25,3.5,3.1,2025-12-20,Bundesliga
D1_2526_128,B365,2.3,3.3,3.1,2025-12-20,Bundesliga
D1_2526_129,B365,2.6,3.6,2.55,2025-12-20,Bundesliga
D1_2526_130,B365,2.0,3.8,3.4,2025-12-20,Bundesliga
D1_2526_131,B365,2.5,3.6,2.75,2025-12-20,Bundesliga
D1_2526_132,B365,2.1,3.8,3.2,2025-12-20,Bundesliga
D1_2526_133,B365,1.95,3.4,4.1,2025-12-21,Bundesliga
D1_2526_134,B365,13.0,9.5,1.14,2025-12-21,Bundesliga
D1_2526_135,B365,3.6,3.8,1.95,2026-01-09,Bundesliga
D1_2526_136,B365,1.8,3.6,4.5,2026-01-10,Bundesliga
D1_2526_137,B365,2.9,3.5,2.38,2026-01-10,Bundesliga
D1_2526_138,B365,2.15,3.25,3.7,2026-01-10,Bundesliga
D1_2526_139,B365,1.95,4.1,3.4,2026-01-10,Bundesliga
D1_2526_140,B365,1.85,3.8,4.0,2026-01-11,Bundesliga
D1_2526_141,B365,1.11,11.0,17.0,2026-01-11,Bundesliga
D1_2526_142,B365,1.73,4.2,4.2,2026-01-13,Bundesliga
D1_2526_143,B365,1.4,5.0,7.0,2026-01-13,Bundesliga
D1_2526_144,B365,1.75,3.8,4.33,2026-01-13,Bundesliga
D1_2526_145,B365,1.91,3.7,3.8,2026-01-14,Bundesliga
D1_2526_146,B365,10.5,7.5,1.22,2026-01-14,Bundesliga
D1_2526_147,B365,1.85,3.9,3.8,2026-01-14,Bundesliga
D1_2526_148,B365,1.7,4.0,4.5,2026-01-14,Bundesliga
D1_2526_149,B365,2.6,3.2,2.8,2026-01-15,Bundesliga
D1_2526_150,B365,2.7,3.5,2.5,2026-01-16,Bundesliga
D1_2526_151,B365,1.33,5.25,10.0,2026-01-17,Bundesliga
D1_2526_152,B365,2.15,3.5,3.25,2026-01-17,Bundesliga
D1_2526_153,B365,2.45,3.5,2.8,2026-01-17,Bundesliga
D1_2526_154,B365,2.4,3.8,2.7,2026-01-17,Bundesliga
D1_2526_155,B365,1.67,4.0,5.0,2026-01-17,Bundesliga
D1_2526_156,B365,5.0,4.75,1.55,2026-01-17,Bundesliga
D1_2526_157,B365,1.65,3.9,5.25,2026-01-18,Bundesliga
D1_2526_158,B365,2.9,3.3,2.45,2026-01-18,Bundesliga
D1_2526_159,B365,2.88,2.9,2.75,2026-01-23,Bundesliga
D1_2526_160,B365,1.1,12.0,17.0,2026-01-24,Bundesliga
D1_2526_161,B365,2.8,3.75,2.3,2026-01-24,Bundesliga
D1_2526_162,B365,5.0,4.5,1.57,2026-01-24,Bundesliga
D1_2526_163,B365,1.62,4.2,5.25,2026-01-24,Bundesliga
D1_2526_164,B365,2.3,3.5,3.0,2026-01-24,Bundesliga
D1_2526_165,B365,3.6,3.5,2.05,2026-01-24,Bundesliga
D1_2526_166,B365,3.0,3.75,2.2,2026-01-25,Bundesliga
D1_2526_167,B365,1.9,3.75,3.8,2026-01-25,Bundesliga
D1_2526_168,B365,4.5,3.5,1.8,2026-01-27,Bundesliga
D1_2526_169,B365,3.7,3.6,2.0,2026-01-27,Bundesliga
D1_2526_170,B365,1.95,3.8,3.5,2026-01-30,Bundesliga
D1_2526_171,B365,2.0,3.3,4.1,2026-01-31,Bundesliga
D1_2526_172,B365,3.0,3.8,2.2,2026-01-31,Bundesliga
D1_2526_173,B365,1.8,3.8,4.33,2026-01-31,Bundesliga
D1_2526_174,B365,1.55,4.5,5.5,2026-01-31,Bundesliga
D1_2526_175,B365,2.45,3.6,2.75,2026-01-31,Bundesliga
D1_2526_176,B365,8.0,6.5,1.29,2026-01-31,Bundesliga
D1_2526_177,B365,1.67,4.1,4.75,2026-02-01,Bundesliga
D1_2526_178,B365,1.22,6.5,12.0,2026-02-01,Bundesliga
D1_2526_179,B365,2.0,3.5,3.6,2026-02-06,Bundesliga
D1_2526_180,B365,1.83,3.75,4.2,2026-02-07,Bundesliga
D1_2526_181,B365,2.88,3.5,2.45,2026-02-07,Bundesliga
D1_2526_182,B365,2.05,3.6,3.5,2026-02-07,Bundesliga
D1_2526_183,B365,4.33,3.75,1.8,2026-02-07,Bundesliga
D1_2526_184,B365,4.2,4.2,1.73,2026-02-07,Bundesliga
D1_2526_185,B365,3.5,3.75,2.0,2026-02-07,Bundesliga
D1_2526_186,B365,3.25,3.8,2.1,2026-02-08,Bundesliga
D1_2526_187,B365,1.29,7.0,7.5,2026-02-08,Bundesliga
D1_2526_188,B365,1.53,4.5,5.5,2026-02-13,Bundesliga
D1_2526_189,B365,1.95,3.5,4.0,2026-02-14,Bundesliga
D1_2526_190,B365,2.5,3.25,2.9,2026-02-14,Bundesliga
D1_2526_191,B365,1.73,3.9,4.5,2026-02-14,Bundesliga
D1_2526_192,B365,1.45,3.75,6.5,2026-02-14,Bundesliga
D1_2526_193,B365,8.0,6.0,1.3,2026-02-14,Bundesliga
D1_2526_194,B365,1.45,4.75,6.5,2026-02-14,Bundesliga
D1_2526_195,B365,1.85,3.6,4.2,2026-02-15,Bundesliga
D1_2526_196,B365,1.44,4.75,6.5,2026-02-15,Bundesliga
D1_2526_197,B365,2.1,3.4,3.5,2026-02-20,Bundesliga
D1_2526_198,B365,1.14,9.5,13.0,2026-02-21,Bundesliga
D1_2526_199,B365,3.3,3.8,2.05,2026-02-21,Bundesliga
D1_2526_200,B365,3.0,3.3,2.38,2026-02-21,Bundesliga
D1_2526_201,B365,2.05,3.4,3.75,2026-02-21,Bundesliga
D1_2526_202,B365,2.15,3.8,3.1,2026-02-21,Bundesliga
D1_2526_203,B365,1.95,3.25,4.33,2026-02-22,Bundesliga
D1_2526_204,B365,2.75,3.1,2.75,2026-02-22,Bundesliga
D1_2526_205,B365,4.5,4.0,1.7,2026-02-22,Bundesliga
D1_2526_206,B365,2.2,3.5,3.25,2026-02-27,Bundesliga
D1_2526_207,B365,1.48,4.75,6.0,2026-02-28,Bundesliga
D1_2526_208,B365,1.7,4.0,4.5,2026-02-28,Bundesliga
D1_2526_209,B365,2.38,3.3,3.0,2026-02-28,Bundesliga
D1_2526_210,B365,1.75,4.0,4.33,2026-02-28,Bundesliga
D1_2526_211,B365,4.5,4.75,1.6,2026-02-28,Bundesliga
D1_2526_212,B365,1.5,4.75,5.25,2026-03-01,Bundesliga
D1_2526_213,B365,2.2,3.5,3.2,2026-03-01,Bundesliga
D1_2526_214,B365,3.3,3.5,2.15,2026-03-01,Bundesliga
D1_2526_215,B365,3.5,3.6,2.05,2026-03-04,Bundesliga
D1_2526_216,B365,1.2,8.5,9.5,2026-03-06,Bundesliga
D1_2526_217,B365,2.9,3.3,2.4,2026-03-07,Bundesliga
D1_2526_218,B365,5.0,4.5,1.57,2026-03-07,Bundesliga
D1_2526_219,B365,3.2,3.6,2.15,2026-03-07,Bundesliga
D1_2526_220,B365,1.42,5.0,6.5,2026-03-07,Bundesliga
D1_2526_221,B365,2.3,3.5,3.0,2026-03-07,Bundesliga
D1_2526_222,B365,4.1,4.0,1.75,2026-03-07,Bundesliga
D1_2526_223,B365,2.63,3.4,2.6,2026-03-08,Bundesliga
D1_2526_224,B365,2.25,3.4,3.25,2026-03-08,Bundesliga
D1_2526_225,B365,1.91,3.4,4.2,2026-03-13,Bundesliga
D1_2526_226,B365,1.42,4.75,7.0,2026-03-14,Bundesliga
D1_2526_227,B365,1.53,4.5,5.5,2026-03-14,Bundesliga
D1_2526_228,B365,1.44,4.75,6.5,2026-03-14,Bundesliga
D1_2526_229,B365,5.25,4.33,1.55,2026-03-14,Bundesliga
D1_2526_230,B365,2.1,3.6,3.25,2026-03-14,Bundesliga
D1_2526_231,B365,2.2,3.5,3.2,2026-03-15,Bundesliga
D1_2526_232,B365,2.15,3.3,3.5,2026-03-15,Bundesliga
D1_2526_233,B365,2.3,3.9,2.7,2026-03-15,Bundesliga
D1_2526_234,B365,1.91,4.0,3.5,2026-03-20,Bundesliga
D1_2526_235,B365,1.17,8.0,13.0,2026-03-21,Bundesliga
D1_2526_236,B365,2.25,3.5,3.1,2026-03-21,Bundesliga
D1_2526_237,B365,5.25,4.5,1.57,2026-03-21,Bundesliga
D1_2526_238,B365,2.35,3.6,2.8,2026-03-21,Bundesliga
D1_2526_239,B365,1.4,5.0,7.0,2026-03-21,Bundesliga
D1_2526_240,B365,2.1,3.7,3.25,2026-03-22,Bundesliga
D1_2526_241,B365,2.7,3.1,2.8,2026-03-22,Bundesliga
D1_2526_242,B365,3.5,3.8,2.0,2026-03-22,Bundesliga
D1_2526_243,B365,6.5,5.5,1.4,2026-04-04,Bundesliga
D1_2526_244,B365,2.25,3.5,3.2,2026-04-04,Bundesliga
D1_2526_245,B365,1.7,4.0,4.75,2026-04-04,Bundesliga
D1_2526_246,B365,1.4,5.0,7.0,2026-04-04,Bundesliga
D1_2526_247,B365,1.57,4.33,5.25,2026-04-04,Bundesliga
D1_2526_248,B365,3.6,4.0,1.91,2026-04-04,Bundesliga
D1_2526_249,B365,2.3,3.9,2.8,2026-04-04,Bundesliga
D1_2526_250,B365,2.1,3.25,3.75,2026-04-05,Bundesliga
D1_2526_251,B365,2.0,3.5,3.6,2026-04-05,Bundesliga
D1_2526_252,B365,3.5,3.75,2.0,2026-04-10,Bundesliga
D1_2526_253,B365,1.95,3.8,3.6,2026-04-11,Bundesliga
D1_2526_254,B365,2.9,3.6,2.3,2026-04-11,Bundesliga
D1_2526_255,B365,1.53,4.75,5.5,2026-04-11,Bundesliga
D1_2526_256,B365,2.55,3.6,2.55,2026-04-11,Bundesliga
D1_2526_257,B365,8.0,5.0,1.36,2026-04-11,Bundesliga
D1_2526_258,B365,2.2,3.5,3.2,2026-04-12,Bundesliga
D1_2526_259,B365,1.4,4.75,7.0,2026-04-12,Bundesliga
D1_2526_260,B365,2.25,3.1,3.5,2026-04-12,Bundesliga
D1_2526_261,B365,2.88,3.3,2.45,2026-04-17,Bundesliga
D1_2526_262,B365,2.5,4.0,2.5,2026-04-18,Bundesliga
D1_2526_263,B365,1.4,5.0,7.0,2026-04-18,Bundesliga
D1_2526_264,B365,2.15,3.6,3.25,2026-04-18,Bundesliga
D1_2526_265,B365,1.95,3.6,3.75,2026-04-18,Bundesliga
D1_2526_266,B365,3.4,4.0,2.0,2026-04-18,Bundesliga
D1_2526_267,B365,1.67,4.1,4.75,2026-04-19,Bundesliga
D1_2526_268,B365,1.4,5.5,6.5,2026-04-19,Bundesliga
D1_2526_269,B365,2.35,3.5,2.9,2026-04-19,Bundesliga
D1_2526_270,B365,1.48,4.75,6.0,2026-04-24,Bundesliga
D1_2526_271,B365,2.5,3.8,2.5,2026-04-25,Bundesliga
D1_2526_272,B365,3.8,4.0,1.85,2026-04-25,Bundesliga
D1_2526_273,B365,2.3,3.5,3.0,2026-04-25,Bundesliga
D1_2526_274,B365,4.33,4.5,1.67,2026-04-25,Bundesliga
D1_2526_275,B365,2.2,3.75,3.0,2026-04-25,Bundesliga
D1_2526_276,B365,4.0,4.0,1.75,2026-04-25,Bundesliga
D1_2526_277,B365,1.53,4.33,5.5,2026-04-26,Bundesliga
D1_2526_278,B365,1.36,5.25,7.5,2026-04-26,Bundesliga
D1_2526_279,B365,1.25,7.0,9.5,2026-05-02,Bundesliga
D1_2526_280,B365,1.73,4.1,4.33,2026-05-02,Bundesliga
D1_2526_281,B365,2.3,4.2,2.6,2026-05-02,Bundesliga
D1_2526_282,B365,2.45,3.3,2.9,2026-05-02,Bundesliga
D1_2526_283,B365,1.95,3.8,3.6,2026-05-02,Bundesliga
D1_2526_284,B365,2.1,4.2,2.88,2026-05-02,Bundesliga
D1_2526_285,B365,2.63,3.3,2.6,2026-05-03,Bundesliga
D1_2526_286,B365,3.75,3.8,1.91,2026-05-03,Bundesliga
D1_2526_287,B365,2.55,3.5,2.7,2026-05-03,Bundesliga
D1_2526_288,B365,1.67,4.33,4.5,2026-05-08,Bundesliga
D1_2526_289,B365,2.05,3.75,3.3,2026-05-09,Bundesliga
D1_2526_290,B365,1.45,5.0,5.75,2026-05-09,Bundesliga
D1_2526_291,B365,1.3,5.5,9.5,2026-05-09,Bundesliga
D1_2526_292,B365,2.15,4.0,2.8,2026-05-09,Bundesliga
D1_2526_293,B365,4.5,4.33,1.65,2026-05-09,Bundesliga
D1_2526_294,B365,2.75,3.6,2.4,2026-05-10,Bundesliga
D1_2526_295,B365,1.91,4.1,3.4,2026-05-10,Bundesliga
D1_2526_296,B365,1.75,4.0,4.33,2026-05-10,Bundesliga
D1_2526_297,B365,1.14,9.5,14.0,2026-05-16,Bundesliga
D1_2526_298,B365,3.4,4.33,1.85,2026-05-16,Bundesliga
D1_2526_299,B365,2.7,4.0,2.3,2026-05-16,Bundesliga
D1_2526_300,B365,1.91,4.33,3.4,2026-05-16,Bundesliga
D1_2526_301,B365,1.25,6.75,9.5,2026-05-16,Bundesliga
D1_2526_302,B365,4.33,4.5,1.67,2026-05-16,Bundesliga
D1_2526_303,B365,2.8,3.75,2.35,2026-05-16,Bundesliga
D1_2526_304,B365,2.6,3.9,2.4,2026-05-16,Bundesliga
D1_2526_305,B365,3.5,4.0,1.95,2026-05-16,Bundesliga
I1_2526_0,B365,1.9,3.3,4.5,2025-08-23,Serie A
I1_2526_1,B365,6.0,4.0,1.57,2025-08-23,Serie A
I1_2526_2,B365,1.33,5.25,9.0,2025-08-23,Serie A
I1_2526_3,B365,2.1,3.3,3.5,2025-08-23,Serie A
I1_2526_4,B365,3.25,3.3,2.25,2025-08-24,Serie A
I1_2526_5,B365,2.4,3.25,3.0,2025-08-24,Serie A
I1_2526_6,B365,1.4,5.0,7.0,2025-08-24,Serie A
I1_2526_7,B365,1.42,4.75,7.5,2025-08-24,Serie A
I1_2526_8,B365,1.95,3.3,4.1,2025-08-25,Serie A
I1_2526_9,B365,1.42,4.75,7.5,2025-08-25,Serie A
I1_2526_10,B365,2.6,3.2,2.75,2025-08-29,Serie A
I1_2526_11,B365,6.0,3.9,1.57,2025-08-29,Serie A
I1_2526_12,B365,2.45,3.1,3.1,2025-08-30,Serie A
I1_2526_13,B365,4.1,3.5,1.91,2025-08-30,Serie A
I1_2526_14,B365,1.3,5.0,11.0,2025-08-30,Serie A
I1_2526_15,B365,5.25,3.6,1.7,2025-08-30,Serie A
I1_2526_16,B365,4.5,3.4,1.85,2025-08-31,Serie A
I1_2526_17,B365,3.2,3.1,2.4,2025-08-31,Serie A
I1_2526_18,B365,1.3,5.25,9.5,2025-08-31,Serie A
I1_2526_19,B365,1.48,4.33,7.0,2025-08-31,Serie A
I1_2526_20,B365,2.15,3.2,3.6,2025-09-13,Serie A
I1_2526_21,B365,2.75,3.0,2.75,2025-09-13,Serie A
I1_2526_22,B365,3.5,3.1,2.25,2025-09-13,Serie A
I1_2526_23,B365,1.5,4.1,7.0,2025-09-14,Serie A
I1_2526_24,B365,1.4,4.5,8.5,2025-09-14,Serie A
I1_2526_25,B365,2.75,3.1,2.75,2025-09-14,Serie A
I1_2526_26,B365,3.5,3.6,2.05,2025-09-14,Serie A
I1_2526_27,B365,1.91,3.4,4.2,2025-09-14,Serie A
I1_2526_28,B365,2.38,3.1,3.2,2025-09-15,Serie A
I1_2526_29,B365,1.62,3.75,6.0,2025-09-15,Serie A
I1_2526_30,B365,2.88,2.9,2.75,2025-09-19,Serie A
I1_2526_31,B365,1.83,3.2,5.25,2025-09-20,Serie A
I1_2526_32,B365,6.5,3.9,1.55,2025-09-20,Serie A
I1_2526_33,B365,4.33,3.6,1.83,2025-09-20,Serie A
I1_2526_34,B365,2.8,3.1,2.63,2025-09-21,Serie A
I1_2526_35,B365,2.55,3.2,2.88,2025-09-21,Serie A
I1_2526_36,B365,3.25,3.4,2.2,2025-09-21,Serie A
I1_2526_37,B365,2.6,3.2,2.8,2025-09-21,Serie A
I1_2526_38,B365,1.29,5.5,12.0,2025-09-21,Serie A
I1_2526_39,B365,1.27,5.75,12.0,2025-09-22,Serie A
I1_2526_40,B365,1.45,4.33,8.0,2025-09-27,Serie A
I1_2526_41,B365,1.85,3.6,4.2,2025-09-27,Serie A
I1_2526_42,B365,6.0,4.2,1.53,2025-09-27,Serie A
I1_2526_43,B365,2.3,3.2,3.3,2025-09-28,Serie A
I1_2526_44,B365,3.3,3.25,2.25,2025-09-28,Serie A
I1_2526_45,B365,1.42,4.2,8.5,2025-09-28,Serie A
I1_2526_46,B365,4.2,3.0,2.05,2025-09-28,Serie A
I1_2526_47,B365,2.35,3.1,3.2,2025-09-28,Serie A
I1_2526_48,B365,2.3,3.1,3.4,2025-09-29,Serie A
I1_2526_49,B365,3.0,3.0,2.6,2025-09-29,Serie A
I1_2526_50,B365,2.5,3.1,3.0,2025-10-03,Serie A
I1_2526_51,B365,1.7,3.6,5.25,2025-10-04,Serie A
I1_2526_52,B365,1.85,3.7,4.1,2025-10-04,Serie A
I1_2526_53,B365,1.2,6.5,15.0,2025-10-04,Serie A
I1_2526_54,B365,2.2,3.4,3.25,2025-10-04,Serie A
I1_2526_55,B365,2.15,3.2,3.6,2025-10-05,Serie A
I1_2526_56,B365,1.6,3.9,5.75,2025-10-05,Serie A
I1_2526_57,B365,3.0,3.3,2.4,2025-10-05,Serie A
I1_2526_58,B365,1.48,4.0,8.0,2025-10-05,Serie A
I1_2526_59,B365,2.7,3.2,2.7,2025-10-05,Serie A
I1_2526_60,B365,2.9,3.2,2.5,2025-10-18,Serie A
I1_2526_61,B365,2.55,3.1,2.9,2025-10-18,Serie A
I1_2526_62,B365,5.25,3.3,1.8,2025-10-18,Serie A
I1_2526_63,B365,3.3,3.25,2.25,2025-10-18,Serie A
I1_2526_64,B365,2.88,3.25,2.5,2025-10-19,Serie A
I1_2526_65,B365,3.6,3.3,2.1,2025-10-19,Serie A
I1_2526_66,B365,2.1,3.0,4.0,2025-10-19,Serie A
I1_2526_67,B365,1.73,4.0,4.5,2025-10-19,Serie A
I1_2526_68,B365,1.5,4.33,6.5,2025-10-19,Serie A
I1_2526_69,B365,3.0,3.25,2.4,2025-10-20,Serie A
I1_2526_70,B365,1.3,5.5,10.0,2025-10-24,Serie A
I1_2526_71,B365,3.9,3.5,1.95,2025-10-25,Serie A
I1_2526_72,B365,1.8,3.4,4.75,2025-10-25,Serie A
I1_2526_73,B365,3.0,3.1,2.4,2025-10-25,Serie A
I1_2526_74,B365,5.0,4.2,1.62,2025-10-25,Serie A
I1_2526_75,B365,2.25,2.9,3.5,2025-10-26,Serie A
I1_2526_76,B365,4.5,3.5,1.85,2025-10-26,Serie A
I1_2526_77,B365,2.25,3.0,3.6,2025-10-26,Serie A
I1_2526_78,B365,2.7,3.1,2.75,2025-10-26,Serie A
I1_2526_79,B365,3.2,3.25,2.3,2025-10-26,Serie A
I1_2526_80,B365,6.5,3.75,1.55,2025-10-28,Serie A
I1_2526_81,B365,2.63,3.2,2.75,2025-10-28,Serie A
I1_2526_82,B365,1.6,3.6,6.5,2025-10-29,Serie A
I1_2526_83,B365,1.44,4.1,8.5,2025-10-29,Serie A
I1_2526_84,B365,1.53,3.75,7.5,2025-10-29,Serie A
I1_2526_85,B365,1.75,3.5,5.0,2025-10-29,Serie A
I1_2526_86,B365,1.85,3.25,4.75,2025-10-29,Serie A
I1_2526_87,B365,1.38,4.5,8.5,2025-10-29,Serie A
I1_2526_88,B365,2.6,3.1,2.88,2025-10-30,Serie A
I1_2526_89,B365,3.7,3.25,2.1,2025-10-30,Serie A
I1_2526_90,B365,4.5,3.6,1.8,2025-11-01,Serie A
I1_2526_91,B365,1.95,3.1,4.5,2025-11-01,Serie A
I1_2526_92,B365,6.5,4.33,1.5,2025-11-01,Serie A
I1_2526_93,B365,7.5,4.5,1.42,2025-11-02,Serie A
I1_2526_94,B365,1.62,3.8,5.75,2025-11-02,Serie A
I1_2526_95,B365,1.95,3.25,4.33,2025-11-02,Serie A
I1_2526_96,B365,4.2,3.0,2.05,2025-11-02,Serie A
I1_2526_97,B365,2.2,3.0,3.7,2025-11-02,Serie A
I1_2526_98,B365,2.45,3.0,3.2,2025-11-03,Serie A
I1_2526_99,B365,1.53,3.8,7.0,2025-11-03,Serie A
I1_2526_100,B365,2.25,3.1,3.4,2025-11-07,Serie A
I1_2526_101,B365,1.48,4.5,6.5,2025-11-08,Serie A
I1_2526_102,B365,2.75,2.9,2.9,2025-11-08,Serie A
I1_2526_103,B365,1.5,4.1,7.0,2025-11-08,Serie A
I1_2526_104,B365,5.75,4.0,1.57,2025-11-08,Serie A
I1_2526_105,B365,1.44,4.5,7.0,2025-11-09,Serie A
I1_2526_106,B365,3.0,3.1,2.55,2025-11-09,Serie A
I1_2526_107,B365,2.75,3.0,2.75,2025-11-09,Serie A
I1_2526_108,B365,1.55,4.0,6.25,2025-11-09,Serie A
I1_2526_109,B365,1.36,5.0,8.0,2025-11-09,Serie A
I1_2526_110,B365,2.88,3.0,2.75,2025-11-22,Serie A
I1_2526_111,B365,3.75,3.2,2.1,2025-11-22,Serie A
I1_2526_112,B365,3.9,3.4,2.0,2025-11-22,Serie A
I1_2526_113,B365,2.25,3.25,3.4,2025-11-22,Serie A
I1_2526_114,B365,2.25,3.0,3.6,2025-11-23,Serie A
I1_2526_115,B365,6.0,3.75,1.62,2025-11-23,Serie A
I1_2526_116,B365,1.62,3.7,6.25,2025-11-23,Serie A
I1_2526_117,B365,1.9,3.5,4.0,2025-11-23,Serie A
I1_2526_118,B365,3.5,3.25,2.2,2025-11-24,Serie A
I1_2526_119,B365,2.1,3.2,3.75,2025-11-24,Serie A
I1_2526_120,B365,1.73,3.6,5.0,2025-11-28,Serie A
I1_2526_121,B365,2.05,3.0,4.2,2025-11-29,Serie A
I1_2526_122,B365,2.7,3.0,2.8,2025-11-29,Serie A
I1_2526_123,B365,1.3,5.5,10.0,2025-11-29,Serie A
I1_2526_124,B365,1.62,3.8,5.75,2025-11-29,Serie A
I1_2526_125,B365,3.0,2.88,2.7,2025-11-30,Serie A
I1_2526_126,B365,8.0,5.75,1.3,2025-11-30,Serie A
I1_2526_127,B365,1.73,3.75,4.75,2025-11-30,Serie A
I1_2526_128,B365,2.6,2.88,3.1,2025-11-30,Serie A
I1_2526_129,B365,1.48,4.0,8.0,2025-12-01,Serie A
I1_2526_130,B365,2.88,3.25,2.5,2025-12-06,Serie A
I1_2526_131,B365,1.53,4.33,6.0,2025-12-06,Serie A
I1_2526_132,B365,5.0,4.0,1.67,2025-12-06,Serie A
I1_2526_133,B365,2.4,3.1,3.2,2025-12-07,Serie A
I1_2526_134,B365,5.25,3.6,1.67,2025-12-07,Serie A
I1_2526_135,B365,2.6,3.1,2.9,2025-12-07,Serie A
I1_2526_136,B365,2.35,3.0,3.2,2025-12-07,Serie A
I1_2526_137,B365,2.4,3.0,3.3,2025-12-08,Serie A
I1_2526_138,B365,2.4,3.0,3.3,2025-12-08,Serie A
I1_2526_139,B365,4.5,3.6,1.8,2025-12-08,Serie A
I1_2526_140,B365,2.5,2.88,3.3,2025-12-12,Serie A
